,cur_gameloop,joint_action,layout,layout_name,reward,score,state,time_elapsed,time_left,trial_id,player_0_is_human,player_1_is_human,player_0_id,player_1_id
1221,78.0,"[[1, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,0.0,"{""players"": [{""position"": [6, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [6, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [6, 2]}, {""name"": ""onion"", ""position"": [6, 2]}, {""name"": ""onion"", ""position"": [6, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",11.896,168.0,76,True,True,32,33
1222,79.0,"[[0, 0], [-1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,0.0,"{""players"": [{""position"": [7, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [7, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 2]}, {""name"": ""onion"", ""position"": [7, 2]}, {""name"": ""onion"", ""position"": [7, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [2, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.047,168.0,76,True,True,32,33
1223,80.0,"[[0, -1], [0, -1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,0.0,"{""players"": [{""position"": [7, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [7, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 2]}, {""name"": ""onion"", ""position"": [7, 2]}, {""name"": ""onion"", ""position"": [7, 2]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.197,168.0,76,True,True,32,33
1224,81.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,0.0,"{""players"": [{""position"": [7, 1], ""orientation"": [0, -1], ""held_object"": {""name"": ""soup"", ""position"": [7, 1], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [1, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.347,168.0,76,True,True,32,33
1225,82.0,"[[1, 0], [-1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,0.0,"{""players"": [{""position"": [7, 1], ""orientation"": [0, -1], ""held_object"": {""name"": ""soup"", ""position"": [7, 1], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [1, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.498,168.0,76,True,True,32,33
1226,83.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,0.0,"{""players"": [{""position"": [7, 1], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [7, 1], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [1, 1], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.649,167.0,76,True,True,32,33
1227,84.0,"['INTERACT', 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,5.0,5.0,"{""players"": [{""position"": [7, 1], ""orientation"": [1, 0], ""held_object"": {""name"": ""soup"", ""position"": [7, 1], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}, {""name"": ""onion"", ""position"": [7, 1]}], ""cooking_tick"": 20, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 20}}, {""position"": [1, 1], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.8,167.0,76,True,True,32,33
1228,85.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [7, 1], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [1, 1], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 1]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",12.949000000000002,167.0,76,True,True,32,33
1229,86.0,"[[-1, 0], [0, 1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [7, 1], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [1, 1], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 1]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",13.099,167.0,76,True,True,32,33
1230,87.0,"[[0, 1], [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [7, 1], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [1, 2], ""orientation"": [0, 1], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",13.249,167.0,76,True,True,32,33
1231,88.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [7, 2], ""orientation"": [0, 1], ""held_object"": null}, {""position"": [2, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",13.399,167.0,76,True,True,32,33
1232,89.0,"[[-1, 0], [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [7, 2], ""orientation"": [0, 1], ""held_object"": null}, {""position"": [2, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",13.549,166.0,76,True,True,32,33
1233,90.0,"[[0, 0], [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [6, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",13.701,166.0,76,True,True,32,33
1234,91.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [6, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",13.853,166.0,76,True,True,32,33
1235,92.0,"[[-1, 0], [0, 1]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [6, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",14.004,166.0,76,True,True,32,33
1236,93.0,"[[0, 0], [1, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""onion"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",14.154000000000002,166.0,76,True,True,32,33
1237,94.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",14.306,166.0,76,True,True,32,33
1238,95.0,"[[0, -1], 'INTERACT']","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [5, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [3, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",14.456,166.0,76,True,True,32,33
1239,96.0,"[[0, 0], [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": 1, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 1}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",14.607,165.0,76,True,True,32,33
1240,97.0,"['INTERACT', [0, 0]]","['XXXXXXXXX', 'O XSXOX S', 'X   P 1 X', 'X2  P   X', 'XXXDXDXXX']",asymmetric_advantages,0.0,5.0,"{""players"": [{""position"": [5, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}, {""name"": ""onion"", ""position"": [4, 3]}], ""cooking_tick"": 2, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 20, ""_cooking_tick"": 2}], ""bonus_orders"": [], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 0}",14.759,165.0,76,True,True,32,33
